"LOJA";"CODIGO";"PRODUTO";"DEPARTAMENTO";"QUANTIDADE";"MES"
"5";"482691";"LEITE CONDENSADO SEMIDESNATADO 395G EMBARE";"CONFEITARIA";"9";"2022-12"
"5";"572309";"LEITE CONDENSADO TRIANGULO 2.5KG";"CONFEITARIA";"4";"2022-12"
"7";"572309";"LEITE CONDENSADO TRIANGULO 2.5KG";"CONFEITARIA";"4";"2022-12"
"1";"572309";"LEITE CONDENSADO TRIANGULO 2.5KG";"CONFEITARIA";"1";"2022-12"
"4";"572309";"LEITE CONDENSADO TRIANGULO 2.5KG";"CONFEITARIA";"2";"2022-12"
"1";"435550";"LEITE CONDENSADO 2.5KG EMBARE";"CONFEITARIA";"14";"2022-12"
"4";"383332";"LEITE CONDENSADO 395G EMBARE";"CONFEITARIA";"36";"2022-12"
"7";"383332";"LEITE CONDENSADO 395G EMBARE";"CONFEITARIA";"12";"2022-12"
"1";"383332";"LEITE CONDENSADO 395G EMBARE";"CONFEITARIA";"30";"2022-12"
"5";"383332";"LEITE CONDENSADO 395G EMBARE";"CONFEITARIA";"34";"2022-12"
"5";"493628";"LEITE CONDENSADO 395G ITALAC";"CONFEITARIA";"476";"2022-12"
"4";"493628";"LEITE CONDENSADO 395G ITALAC";"CONFEITARIA";"1394";"2022-12"
"1";"493628";"LEITE CONDENSADO 395G ITALAC";"CONFEITARIA";"14841";"2022-12"
"7";"493628";"LEITE CONDENSADO 395G ITALAC";"CONFEITARIA";"885";"2022-12"
"1";"343077";"LEITE CONDENSADO 395G PIRACANJUBA";"CONFEITARIA";"425";"2022-12"
"5";"343077";"LEITE CONDENSADO 395G PIRACANJUBA";"CONFEITARIA";"360";"2022-12"
"4";"343077";"LEITE CONDENSADO 395G PIRACANJUBA";"CONFEITARIA";"19";"2022-12"
"7";"343077";"LEITE CONDENSADO 395G PIRACANJUBA";"CONFEITARIA";"349";"2022-12"
"1";"384155";"LEITE CONDENSADO 5KG PIRACANJUBA";"CONFEITARIA";"2";"2022-12"
"1";"50975";"LEITE DE COCO LIGHT 200ML DUCOCO";"CONFEITARIA";"2";"2022-12"
"7";"50975";"LEITE DE COCO LIGHT 200ML DUCOCO";"CONFEITARIA";"2";"2022-12"
"5";"50975";"LEITE DE COCO LIGHT 200ML DUCOCO";"CONFEITARIA";"2";"2022-12"
"1";"50968";"LEITE DE COCO TETRA PARK 200ML DUCOCO";"CONFEITARIA";"24";"2022-12"
"5";"50968";"LEITE DE COCO TETRA PARK 200ML DUCOCO";"CONFEITARIA";"9";"2022-12"
"7";"50968";"LEITE DE COCO TETRA PARK 200ML DUCOCO";"CONFEITARIA";"21";"2022-12"
"4";"50968";"LEITE DE COCO TETRA PARK 200ML DUCOCO";"CONFEITARIA";"8";"2022-12"
"1";"325165";"LEITE DE COCO 200ML MENINA";"CONFEITARIA";"27";"2022-12"
"7";"325165";"LEITE DE COCO 200ML MENINA";"CONFEITARIA";"21";"2022-12"
"5";"325165";"LEITE DE COCO 200ML MENINA";"CONFEITARIA";"14";"2022-12"
"4";"325165";"LEITE DE COCO 200ML MENINA";"CONFEITARIA";"39";"2022-12"
"7";"50920";"LEITE DE COCO 200ML TAMPA E ROSCA DUCOCO";"CONFEITARIA";"16";"2022-12"
"5";"50920";"LEITE DE COCO 200ML TAMPA E ROSCA DUCOCO";"CONFEITARIA";"50";"2022-12"
"4";"50920";"LEITE DE COCO 200ML TAMPA E ROSCA DUCOCO";"CONFEITARIA";"37";"2022-12"
"1";"50920";"LEITE DE COCO 200ML TAMPA E ROSCA DUCOCO";"CONFEITARIA";"43";"2022-12"
"7";"326841";"LEITE DE COCO 200ML TETRA PARK MENINA";"CONFEITARIA";"2";"2022-12"
"1";"326841";"LEITE DE COCO 200ML TETRA PARK MENINA";"CONFEITARIA";"8";"2022-12"
"5";"326841";"LEITE DE COCO 200ML TETRA PARK MENINA";"CONFEITARIA";"11";"2022-12"
"1";"450249";"LEITE DE COCO 500ML FRES COCO";"CONFEITARIA";"4";"2022-12"
"5";"450249";"LEITE DE COCO 500ML FRES COCO";"CONFEITARIA";"6";"2022-12"
"4";"450249";"LEITE DE COCO 500ML FRES COCO";"CONFEITARIA";"12";"2022-12"
"1";"326322";"LEITE DE COCO 500ML MENINA";"CONFEITARIA";"23";"2022-12"
"4";"326322";"LEITE DE COCO 500ML MENINA";"CONFEITARIA";"2";"2022-12"
"1";"419864";"LEITE EM PO CAMPONESA DESNATADO 500G EMBARE";"CONFEITARIA";"1";"2022-12"
"1";"383325";"LEITE EM PO CAMPONESA INSTANTANEO 400G EMBARE";"CONFEITARIA";"1";"2022-12"
"5";"383325";"LEITE EM PO CAMPONESA INSTANTANEO 400G EMBARE";"CONFEITARIA";"8";"2022-12"
"1";"383318";"LEITE EM PO CAMPONESA INTEGRAL 400G EMBARE";"CONFEITARIA";"1";"2022-12"
"4";"383318";"LEITE EM PO CAMPONESA INTEGRAL 400G EMBARE";"CONFEITARIA";"4";"2022-12"
"1";"438582";"LEITE EM PO INTEGRAL INSTANTANEO 1KG PIRACANJUBA";"CONFEITARIA";"2";"2022-12"
"4";"438582";"LEITE EM PO INTEGRAL INSTANTANEO 1KG PIRACANJUBA";"CONFEITARIA";"9";"2022-12"
"7";"447133";"LEITE EM PO INTEGRAL 200G PIRACANJUBA";"CONFEITARIA";"6";"2022-12"
"5";"447133";"LEITE EM PO INTEGRAL 200G PIRACANJUBA";"CONFEITARIA";"33";"2022-12"
"1";"383660";"LEITE EM PO INTEGRAL 400G INSTANTANEO PIRACANJUBA";"CONFEITARIA";"8";"2022-12"
"7";"383660";"LEITE EM PO INTEGRAL 400G INSTANTANEO PIRACANJUBA";"CONFEITARIA";"10";"2022-12"
"4";"383660";"LEITE EM PO INTEGRAL 400G INSTANTANEO PIRACANJUBA";"CONFEITARIA";"7";"2022-12"
"5";"383660";"LEITE EM PO INTEGRAL 400G INSTANTANEO PIRACANJUBA";"CONFEITARIA";"15";"2022-12"
"4";"383653";"LEITE EM PO INTEGRAL 400G PIRACANJUBA";"CONFEITARIA";"5";"2022-12"
"1";"383653";"LEITE EM PO INTEGRAL 400G PIRACANJUBA";"CONFEITARIA";"3";"2022-12"
"5";"383653";"LEITE EM PO INTEGRAL 400G PIRACANJUBA";"CONFEITARIA";"16";"2022-12"
"7";"383653";"LEITE EM PO INTEGRAL 400G PIRACANJUBA";"CONFEITARIA";"3";"2022-12"
"5";"383264";"LEITE EM PO MOLICO DESNATADO 280G NESTLE";"CONFEITARIA";"2";"2022-12"
"4";"525473";"LEITE EM PO NINHO INTEGRAL 380G NESTLE";"MERCEARIA";"75";"2022-12"
"1";"525473";"LEITE EM PO NINHO INTEGRAL 380G NESTLE";"MERCEARIA";"92";"2022-12"
"7";"525473";"LEITE EM PO NINHO INTEGRAL 380G NESTLE";"MERCEARIA";"76";"2022-12"
"5";"525473";"LEITE EM PO NINHO INTEGRAL 380G NESTLE";"MERCEARIA";"51";"2022-12"
"1";"612654";"LEITE EM PO 400G NILZA";"CONFEITARIA";"207";"2022-12"
"7";"612654";"LEITE EM PO 400G NILZA";"CONFEITARIA";"538";"2022-12"
"4";"612654";"LEITE EM PO 400G NILZA";"CONFEITARIA";"238";"2022-12"
"5";"612654";"LEITE EM PO 400G NILZA";"CONFEITARIA";"65";"2022-12"
"1";"518253";"LEITE UHT INTEGRAL 1L JUSSARA";"BEBIDA";"206";"2022-12"
"7";"518253";"LEITE UHT INTEGRAL 1L JUSSARA";"BEBIDA";"372";"2022-12"
"1";"461191";"LEMBRANCA CHA DE BEBE MASCULINO C/50 PLAC";"FESTA";"1";"2022-12"
"1";"457729";"LEMBRANCA CHA DE BEBE PLAC";"FESTA";"1";"2022-12"
"5";"299664";"LEMBRANCINHA";"BALCAO DE DECORACAO";"97";"2022-12"
"4";"299664";"LEMBRANCINHA";"BALCAO DE DECORACAO";"24";"2022-12"
"1";"299664";"LEMBRANCINHA";"BALCAO DE DECORACAO";"30";"2022-12"
"7";"299664";"LEMBRANCINHA";"BALCAO DE DECORACAO";"55";"2022-12"
"1";"396288";"LEMBRANCINHA E.V.A GRANDE C/10 KI LETRAS";"FESTA";"8";"2022-12"
"4";"396288";"LEMBRANCINHA E.V.A GRANDE C/10 KI LETRAS";"FESTA";"1";"2022-12"
"1";"270618";"LEMBRANCINHA 1";"BALCAO DE DECORACAO";"9";"2022-12"
"5";"270618";"LEMBRANCINHA 1";"BALCAO DE DECORACAO";"28";"2022-12"
"4";"270618";"LEMBRANCINHA 1";"BALCAO DE DECORACAO";"8";"2022-12"
"7";"270618";"LEMBRANCINHA 1";"BALCAO DE DECORACAO";"2";"2022-12"
"5";"191869";"LEMBRANCINHA 2";"BALCAO DE DECORACAO";"18";"2022-12"
"1";"191869";"LEMBRANCINHA 2";"BALCAO DE DECORACAO";"12";"2022-12"
"4";"191869";"LEMBRANCINHA 2";"BALCAO DE DECORACAO";"98";"2022-12"
"7";"191869";"LEMBRANCINHA 2";"BALCAO DE DECORACAO";"2";"2022-12"
"1";"191876";"LEMBRANCINHA 3";"BALCAO DE DECORACAO";"42";"2022-12"
"7";"191876";"LEMBRANCINHA 3";"BALCAO DE DECORACAO";"1";"2022-12"
"4";"191876";"LEMBRANCINHA 3";"BALCAO DE DECORACAO";"8";"2022-12"
"4";"191883";"LEMBRANCINHA 4";"BALCAO DE DECORACAO";"12";"2022-12"
"1";"191890";"LEMBRANCINHA 5";"BALCAO DE DECORACAO";"3";"2022-12"
"4";"191890";"LEMBRANCINHA 5";"BALCAO DE DECORACAO";"3";"2022-12"
"7";"191890";"LEMBRANCINHA 5";"BALCAO DE DECORACAO";"20";"2022-12"
"4";"449298";"LEMBRANCINHAS EVA C/10 KI LETRAS";"FESTA";"8";"2022-12"
"1";"449298";"LEMBRANCINHAS EVA C/10 KI LETRAS";"FESTA";"3";"2022-12"
"5";"454780";"LENCO PAPEL BOLSO 4 C/10FL KLEENEX";"MERCEARIA";"1";"2022-12"
"4";"454780";"LENCO PAPEL BOLSO 4 C/10FL KLEENEX";"MERCEARIA";"2";"2022-12"
"1";"454780";"LENCO PAPEL BOLSO 4 C/10FL KLEENEX";"MERCEARIA";"1";"2022-12"
"4";"628389";"LENTILHA 500G SIAMAR";"MERCEARIA";"2";"2022-12"
"4";"384179";"LETRAS E.V.A";"FESTA";"932";"2022-12"
"5";"384179";"LETRAS E.V.A";"FESTA";"679";"2022-12"
"7";"384179";"LETRAS E.V.A";"FESTA";"516";"2022-12"
"1";"384179";"LETRAS E.V.A";"FESTA";"779";"2022-12"
"4";"428118";"LETTERING TRANSF P/BALAO F NIVER BOLO OURO P CROMUS";"FESTA";"1";"2022-12"
"4";"428392";"LETTERING TRANSF P/BALAO F NIVER BOLO PRETO G CROMUS";"FESTA";"2";"2022-12"
"4";"428132";"LETTERING TRANSF P/BALAO F NIVER BOLO PRETO P CROMUS";"FESTA";"1";"2022-12"
"4";"486668";"LETTERING TRANSF P/BALAO FELIZ NATAL COLORIDO P CROMUS";"FESTA";"3";"2022-12"
"4";"490542";"LETTERING TRANSF P/BALAO FELIZ NIVER P CROMUS";"FESTA";"1";"2022-12"
"1";"479073";"LETTERING TRANSF P/BALAO HAPPY BDAY G C/01 CROMUS";"FESTA";"1";"2022-12"
"4";"480468";"LETTERING TRANSF P/BALAO N°3 P PRETO C/01 CROMUS";"FESTA";"1";"2022-12"
"4";"542586";"LETTERING TRANSF P/BALAO O ANO DA VIRADA P OURO C/1 UN ";"FESTA";"1";"2022-12"
"5";"542586";"LETTERING TRANSF P/BALAO O ANO DA VIRADA P OURO C/1 UN ";"FESTA";"1";"2022-12"
"5";"428552";"LETTERING TRANSF P/BALAO SAUDE SUCESSO AMOR PRETO 32X28 G CROMUS";"FESTA";"1";"2022-12"
"7";"52726";"LIGA NEUTRA 1KG MARVI";"CONFEITARIA";"9";"2022-12"
"1";"52726";"LIGA NEUTRA 1KG MARVI";"CONFEITARIA";"11";"2022-12"
"4";"52726";"LIGA NEUTRA 1KG MARVI";"CONFEITARIA";"26";"2022-12"
"4";"52399";"LIGA NEUTRA 100G MARVI";"CONFEITARIA";"51";"2022-12"
"7";"52399";"LIGA NEUTRA 100G MARVI";"CONFEITARIA";"32";"2022-12"
"5";"52399";"LIGA NEUTRA 100G MARVI";"CONFEITARIA";"60";"2022-12"
"1";"52399";"LIGA NEUTRA 100G MARVI";"CONFEITARIA";"29";"2022-12"
"1";"625036";"LINDT GOLD TEDDY BEAR 100G AO LEITE";"PRODUTOS DE EPOCAS";"6";"2022-12"
"1";"625043";"LINDT PAPAI NOEL 40G AO LEITE";"PRODUTOS DE EPOCAS";"34";"2022-12"
"4";"134729";"LINGUA DE SOGRA C/50 SAO JOAO";"FESTA";"39";"2022-12"
"5";"134729";"LINGUA DE SOGRA C/50 SAO JOAO";"FESTA";"16";"2022-12"
"1";"134729";"LINGUA DE SOGRA C/50 SAO JOAO";"FESTA";"25";"2022-12"
"7";"134729";"LINGUA DE SOGRA C/50 SAO JOAO";"FESTA";"6";"2022-12"
"4";"196079";"LOURO FOLHAS 7G PANCADA";"MERCEARIA";"4";"2022-12"
"1";"196079";"LOURO FOLHAS 7G PANCADA";"MERCEARIA";"1";"2022-12"
"5";"545365";"LOUSA PROVENCAL BABY SHARK AZ MDF GRINTOY";"FESTA";"2";"2022-12"
"4";"545365";"LOUSA PROVENCAL BABY SHARK AZ MDF GRINTOY";"FESTA";"1";"2022-12"
"5";"545358";"LOUSA PROVENCAL BABY SHARK ROSA MDF GRINTOY";"FESTA";"1";"2022-12"
"4";"545358";"LOUSA PROVENCAL BABY SHARK ROSA MDF GRINTOY";"FESTA";"1";"2022-12"
"1";"294379";"MABEL COOKIES EXTRA TODDY 71G";"BOMBONIERE";"66";"2022-12"
"5";"294379";"MABEL COOKIES EXTRA TODDY 71G";"BOMBONIERE";"20";"2022-12"
"4";"294379";"MABEL COOKIES EXTRA TODDY 71G";"BOMBONIERE";"8";"2022-12"
"7";"294379";"MABEL COOKIES EXTRA TODDY 71G";"BOMBONIERE";"4";"2022-12"
"1";"579391";"MACA KOKOTINHA 250ML FORS";"BEBIDA";"16";"2022-12"
"7";"579391";"MACA KOKOTINHA 250ML FORS";"BEBIDA";"31";"2022-12"
"4";"579391";"MACA KOKOTINHA 250ML FORS";"BEBIDA";"20";"2022-12"
"5";"579391";"MACA KOKOTINHA 250ML FORS";"BEBIDA";"19";"2022-12"
"1";"604406";"MACARICO ROTACAO LIVRE CHAMA AJUSTAVEL 19x7x5CM CROMUS";"CONFEITARIA";"1";"2022-12"
"4";"195263";"MACARRAO ESPAGUETE N.8 500G DONA BENTA";"MERCEARIA";"185";"2022-12"
"1";"565837";"MACARRAO ESPAGUETE 500G OVO DONA BENTA";"MERCEARIA";"2";"2022-12"
"1";"198264";"MACARRAO LASANHA TRADICIONAL 200G PETYBON";"MERCEARIA";"1";"2022-12"
"1";"353496";"MAIONESE HEINZ 192X8G";"MERCEARIA";"1";"2022-12"
"1";"397339";"MAIONESE 495G QUERO";"MERCEARIA";"3";"2022-12"
"4";"233859";"MAIONESE 500G ";"MERCEARIA";"185";"2022-12"
"5";"289504";"MALETA ACRILICA TRANSPARENTE MIRANDINHA";"FESTA";"8";"2022-12"
"1";"289504";"MALETA ACRILICA TRANSPARENTE MIRANDINHA";"FESTA";"4";"2022-12"
"1";"571654";"MALETA DE ACRILICO OURO 9X6X5 CROMUS";"PRODUTOS DE EPOCAS";"2";"2022-12"
"5";"453417";"MAMADEIRA BICO AZUL 50ML MIRANDINHA";"FESTA";"3";"2022-12"
"1";"588799";"MAMADEIRA BICO BRANCA 50ML MIRANDINHA";"FESTA";"3";"2022-12"
"7";"333252";"MAMADEIRA BICO BRANCO ROSA 50ML";"FESTA";"5";"2022-12"
"1";"333252";"MAMADEIRA BICO BRANCO ROSA 50ML";"FESTA";"3";"2022-12"
"5";"333252";"MAMADEIRA BICO BRANCO ROSA 50ML";"FESTA";"5";"2022-12"
"5";"138697";"MARABU COLORS ";"FESTA";"29";"2022-12"
"4";"138703";"MARABU FINA C/BRILHO FESTCENTER";"FESTA";"57";"2022-12"
"5";"138703";"MARABU FINA C/BRILHO FESTCENTER";"FESTA";"39";"2022-12"
"5";"132916";"MARACA BRASILFLEX";"FESTA";"19";"2022-12"
"1";"132916";"MARACA BRASILFLEX";"FESTA";"12";"2022-12"
"7";"132916";"MARACA BRASILFLEX";"FESTA";"7";"2022-12"
"4";"132916";"MARACA BRASILFLEX";"FESTA";"14";"2022-12"
"1";"166492";"MARGARINA AMELIA USO GERAL  1.010KG VIGOR";"CONFEITARIA";"1";"2022-12"
"1";"166508";"MARGARINA LECO C/ SAL EM SACHE 10G VIGOR";"CONFEITARIA";"592";"2022-12"
"7";"166515";"MARGARINA LECO S/ SAL EM SACHE10G VIGOR";"CONFEITARIA";"44";"2022-12"
"4";"166515";"MARGARINA LECO S/ SAL EM SACHE10G VIGOR";"CONFEITARIA";"17";"2022-12"
"1";"166515";"MARGARINA LECO S/ SAL EM SACHE10G VIGOR";"CONFEITARIA";"33";"2022-12"
"5";"166515";"MARGARINA LECO S/ SAL EM SACHE10G VIGOR";"CONFEITARIA";"436";"2022-12"
"4";"202787";"MARIA MOLE CHOCOLATE 50G DR OETKER";"CONFEITARIA";"2";"2022-12"
"5";"202749";"MARIA MOLE COCO 50G DR OETKER";"CONFEITARIA";"5";"2022-12"
"7";"202749";"MARIA MOLE COCO 50G DR OETKER";"CONFEITARIA";"15";"2022-12"
"1";"202749";"MARIA MOLE COCO 50G DR OETKER";"CONFEITARIA";"5";"2022-12"
"4";"294355";"MARIA MOLE MORANGO 50G DR OETKER";"CONFEITARIA";"8";"2022-12"
"5";"294355";"MARIA MOLE MORANGO 50G DR OETKER";"CONFEITARIA";"10";"2022-12"
"7";"294355";"MARIA MOLE MORANGO 50G DR OETKER";"CONFEITARIA";"26";"2022-12"
"1";"624602";"MARSH RECHEADO AZUL/BRANCO 80G FINI";"BOMBONIERE";"3";"2022-12"
"1";"624619";"MARSH RECHEADO ROSA/BRANCO 80G FINI";"BOMBONIERE";"1";"2022-12"
"5";"624626";"MARSH RECHEADO TORCAO 80G FINI";"BOMBONIERE";"2";"2022-12"
"1";"624626";"MARSH RECHEADO TORCAO 80G FINI";"BOMBONIERE";"2";"2022-12"
"4";"283021";"MARSHMALLOW ALVORADA 250G FINI";"BOMBONIERE";"3";"2022-12"
"1";"283021";"MARSHMALLOW ALVORADA 250G FINI";"BOMBONIERE";"32";"2022-12"
"5";"283021";"MARSHMALLOW ALVORADA 250G FINI";"BOMBONIERE";"26";"2022-12"
"7";"283021";"MARSHMALLOW ALVORADA 250G FINI";"BOMBONIERE";"9";"2022-12"
"1";"69915";"MARSHMALLOW ALVORADA 80G FINI";"BOMBONIERE";"6";"2022-12"
"7";"303507";"MARSHMALLOW BORBOLETA 250G FINI";"BOMBONIERE";"18";"2022-12"
"1";"303507";"MARSHMALLOW BORBOLETA 250G FINI";"BOMBONIERE";"24";"2022-12"
"7";"355308";"MARSHMALLOW CAMPING 250G";"BOMBONIERE";"19";"2022-12"
"5";"355308";"MARSHMALLOW CAMPING 250G";"BOMBONIERE";"22";"2022-12"
"7";"591782";"MARSHMALLOW CAMPING 80G FINI";"BOMBONIERE";"2";"2022-12"
"1";"591782";"MARSHMALLOW CAMPING 80G FINI";"BOMBONIERE";"13";"2022-12"
"5";"446631";"MARSHMALLOW CORACAO 250G FINI";"BOMBONIERE";"61";"2022-12"
"7";"446631";"MARSHMALLOW CORACAO 250G FINI";"BOMBONIERE";"25";"2022-12"
"1";"446631";"MARSHMALLOW CORACAO 250G FINI";"BOMBONIERE";"56";"2022-12"
"7";"303279";"MARSHMALLOW FLOR 250G FINI";"BOMBONIERE";"27";"2022-12"
"5";"303279";"MARSHMALLOW FLOR 250G FINI";"BOMBONIERE";"46";"2022-12"
"1";"303279";"MARSHMALLOW FLOR 250G FINI";"BOMBONIERE";"72";"2022-12"
"1";"69939";"MARSHMALLOW FLOR 80G FINI";"BOMBONIERE";"6";"2022-12"
"7";"574983";"MARSHMALLOW FOFS BIG TWIST 220G FLORESTAL";"BOMBONIERE";"17";"2022-12"
"4";"367912";"MARSHMALLOW FOFS CORACAO MORANGO 220G FLORESTAL";"BOMBONIERE";"6";"2022-12"
"1";"367912";"MARSHMALLOW FOFS CORACAO MORANGO 220G FLORESTAL";"BOMBONIERE";"2";"2022-12"
"7";"367912";"MARSHMALLOW FOFS CORACAO MORANGO 220G FLORESTAL";"BOMBONIERE";"5";"2022-12"
"7";"574952";"MARSHMALLOW FOFS P/ASSAR 220G FLORESTAL";"BOMBONIERE";"8";"2022-12"
"4";"367950";"MARSHMALLOW FOFS TUBE COLORIDO 220G FLORESTAL";"BOMBONIERE";"10";"2022-12"
"7";"367950";"MARSHMALLOW FOFS TUBE COLORIDO 220G FLORESTAL";"BOMBONIERE";"23";"2022-12"
"7";"367899";"MARSHMALLOW FOFS TWIST AZUL E BRANCO 220G FLORESTAL";"BOMBONIERE";"4";"2022-12"
"7";"594417";"MARSHMALLOW FOFS TWIST BANANA 220G FLORESTAL";"BOMBONIERE";"2";"2022-12"
"7";"577755";"MARSHMALLOW FOFS TWIST BRUXOLITO Q PINTA 220G FLORESTAL";"BOMBONIERE";"8";"2022-12"
"7";"367929";"MARSHMALLOW FOFS TWIST COLORIDO 220G FLORESTAL";"BOMBONIERE";"19";"2022-12"
"7";"574969";"MARSHMALLOW FOFS TWIST DINOS 220G FLORESTAL";"BOMBONIERE";"6";"2022-12"
"1";"574969";"MARSHMALLOW FOFS TWIST DINOS 220G FLORESTAL";"BOMBONIERE";"1";"2022-12"
"7";"367905";"MARSHMALLOW FOFS TWIST NAPOLITANO 220G FLORESTAL";"BOMBONIERE";"8";"2022-12"
"4";"367905";"MARSHMALLOW FOFS TWIST NAPOLITANO 220G FLORESTAL";"BOMBONIERE";"1";"2022-12"
"7";"574976";"MARSHMALLOW FOFS TWIST PRINCESS 220G FLORESTAL";"BOMBONIERE";"5";"2022-12"
"7";"367882";"MARSHMALLOW FOFS TWIST ROSA E BRANCO 220G FLORESTAL";"BOMBONIERE";"13";"2022-12"
"1";"388634";"MARSHMALLOW MAXMALLOWS TWIST UNICORNIO 15G DOCILE";"BOMBONIERE";"42";"2022-12"
"5";"388634";"MARSHMALLOW MAXMALLOWS TWIST UNICORNIO 15G DOCILE";"BOMBONIERE";"47";"2022-12"
"1";"303484";"MARSHMALLOW MORANGO 250G FINI";"BOMBONIERE";"58";"2022-12"
"7";"303484";"MARSHMALLOW MORANGO 250G FINI";"BOMBONIERE";"52";"2022-12"
"5";"303484";"MARSHMALLOW MORANGO 250G FINI";"BOMBONIERE";"24";"2022-12"
"1";"442220";"MARSHMALLOW PREPARADO EM PO 400G MIX";"CONFEITARIA";"1";"2022-12"
"4";"506724";"MARSHMALLOW RECH TORCAO  250G FINI";"BOMBONIERE";"114";"2022-12"
"7";"506724";"MARSHMALLOW RECH TORCAO  250G FINI";"BOMBONIERE";"71";"2022-12"
"5";"506724";"MARSHMALLOW RECH TORCAO  250G FINI";"BOMBONIERE";"80";"2022-12"
"1";"506724";"MARSHMALLOW RECH TORCAO  250G FINI";"BOMBONIERE";"127";"2022-12"
"7";"435376";"MARSHMALLOW RECH TWIST PINTA LINGUA 220G DOCILE";"BOMBONIERE";"14";"2022-12"
"1";"435376";"MARSHMALLOW RECH TWIST PINTA LINGUA 220G DOCILE";"BOMBONIERE";"2";"2022-12"
"1";"345125";"MARSHMALLOW RECHEADO AZUL/BRANCO TROLLS 250G FINI";"BOMBONIERE";"12";"2022-12"
"7";"506748";"MARSHMALLOW RECHEADO AZUL/BRANCO 250G FINI";"BOMBONIERE";"41";"2022-12"
"1";"506748";"MARSHMALLOW RECHEADO AZUL/BRANCO 250G FINI";"BOMBONIERE";"92";"2022-12"
"4";"506748";"MARSHMALLOW RECHEADO AZUL/BRANCO 250G FINI";"BOMBONIERE";"43";"2022-12"
"5";"506748";"MARSHMALLOW RECHEADO AZUL/BRANCO 250G FINI";"BOMBONIERE";"65";"2022-12"
"4";"506731";"MARSHMALLOW RECHEADO ROSA/BRANCO 250G FINI";"BOMBONIERE";"10";"2022-12"
"5";"506731";"MARSHMALLOW RECHEADO ROSA/BRANCO 250G FINI";"BOMBONIERE";"71";"2022-12"
"1";"506731";"MARSHMALLOW RECHEADO ROSA/BRANCO 250G FINI";"BOMBONIERE";"83";"2022-12"
"7";"506731";"MARSHMALLOW RECHEADO ROSA/BRANCO 250G FINI";"BOMBONIERE";"29";"2022-12"
"7";"321686";"MARSHMALLOW TORCAO AZUL 250G FINI";"BOMBONIERE";"25";"2022-12"
"1";"321686";"MARSHMALLOW TORCAO AZUL 250G FINI";"BOMBONIERE";"79";"2022-12"
"5";"321686";"MARSHMALLOW TORCAO AZUL 250G FINI";"BOMBONIERE";"42";"2022-12"
"4";"321686";"MARSHMALLOW TORCAO AZUL 250G FINI";"BOMBONIERE";"37";"2022-12"
"1";"321488";"MARSHMALLOW TORCAO BRANCO 250G FINI";"BOMBONIERE";"21";"2022-12"
"4";"321488";"MARSHMALLOW TORCAO BRANCO 250G FINI";"BOMBONIERE";"52";"2022-12"
"5";"321488";"MARSHMALLOW TORCAO BRANCO 250G FINI";"BOMBONIERE";"19";"2022-12"
"7";"321488";"MARSHMALLOW TORCAO BRANCO 250G FINI";"BOMBONIERE";"23";"2022-12"
"1";"256025";"MARSHMALLOW TORCAO CB 250G FINI";"BOMBONIERE";"69";"2022-12"
"7";"256025";"MARSHMALLOW TORCAO CB 250G FINI";"BOMBONIERE";"61";"2022-12"
"4";"256025";"MARSHMALLOW TORCAO CB 250G FINI";"BOMBONIERE";"86";"2022-12"
"5";"256025";"MARSHMALLOW TORCAO CB 250G FINI";"BOMBONIERE";"66";"2022-12"
"1";"345118";"MARSHMALLOW TORCAO ROSA 250G FINI";"BOMBONIERE";"48";"2022-12"
"4";"345118";"MARSHMALLOW TORCAO ROSA 250G FINI";"BOMBONIERE";"40";"2022-12"
"7";"345118";"MARSHMALLOW TORCAO ROSA 250G FINI";"BOMBONIERE";"18";"2022-12"
"1";"396554";"MARSHMALLOW TORCAO 80G FINI";"BOMBONIERE";"7";"2022-12"
"7";"396554";"MARSHMALLOW TORCAO 80G FINI";"BOMBONIERE";"8";"2022-12"
"7";"589666";"MARSHMALLOW TWIST BAUNILHA C/MORANGO RAYSSA 200G DOCILE";"BOMBONIERE";"3";"2022-12"
"5";"589666";"MARSHMALLOW TWIST BAUNILHA C/MORANGO RAYSSA 200G DOCILE";"BOMBONIERE";"15";"2022-12"
"1";"589666";"MARSHMALLOW TWIST BAUNILHA C/MORANGO RAYSSA 200G DOCILE";"BOMBONIERE";"4";"2022-12"
"4";"589666";"MARSHMALLOW TWIST BAUNILHA C/MORANGO RAYSSA 200G DOCILE";"BOMBONIERE";"28";"2022-12"
"5";"589680";"MARSHMALLOW TWIST BAUNILHA COM MORANGO RAYSSA 50G DOCILE";"BOMBONIERE";"6";"2022-12"
"4";"589680";"MARSHMALLOW TWIST BAUNILHA COM MORANGO RAYSSA 50G DOCILE";"BOMBONIERE";"6";"2022-12"
"1";"589680";"MARSHMALLOW TWIST BAUNILHA COM MORANGO RAYSSA 50G DOCILE";"BOMBONIERE";"2";"2022-12"
"7";"589680";"MARSHMALLOW TWIST BAUNILHA COM MORANGO RAYSSA 50G DOCILE";"BOMBONIERE";"2";"2022-12"
"4";"396158";"MARSHMALLOW 135G MARVI";"BOMBONIERE";"1";"2022-12"
"1";"396158";"MARSHMALLOW 135G MARVI";"BOMBONIERE";"4";"2022-12"
"7";"396158";"MARSHMALLOW 135G MARVI";"BOMBONIERE";"2";"2022-12"
"5";"605793";"MASCARA SONIC C/6 REGINA";"FESTA";"6";"2022-12"
